date,average_temperature,rainfall,weekend,holiday,price_per_kg,promo,demand,previous_days_demand
2011-09-16 11:43:12.675625,12.230058433372195,7.536102544567036,0,0,0.6928179223717529,1,1098,943.0
2011-09-17 11:43:12.675624,24.72899444374761,10.31517140153645,1,0,1.5177258325264575,0,1324,1098.0
2011-09-18 11:43:12.675623,14.54986773809172,0.4992992237263049,1,0,1.143354158889325,0,1332,1324.0
2011-09-19 11:43:12.675622,28.31294549169095,3.789651011397483,0,0,2.674463245227082,0,930,1332.0
2011-09-20 11:43:12.675621,33.028311258869486,1.4630234681369967,0,0,1.9715845092541266,0,987,930.0
2011-09-21 11:43:12.675620,23.749748880364397,0.9386683355899605,0,0,1.9784186490686009,0,973,987.0
2011-09-22 11:43:12.675618,27.75227336385512,0.7833917015943852,0,0,0.871836477695376,0,1013,973.0
2011-09-23 11:43:12.675617,15.82466646347898,3.1554269386256943,0,0,1.4767544188908779,0,928,1013.0
2011-09-24 11:43:12.675616,39.435327048651125,11.112029007467902,1,0,2.0900287215761604,0,1212,928.0
2011-09-25 11:43:12.675615,38.66141498820871,2.3930224433020273,1,0,0.7776452252067323,0,1286,1212.0
2011-09-26 11:43:12.675614,29.81363740847966,0.39233648333635585,0,0,2.2624868791720565,0,910,1286.0
2011-09-27 11:43:12.675613,30.272871600915167,7.682602076911444,0,0,0.6924851649136007,0,943,910.0
2011-09-28 11:43:12.675611,22.8302181358191,2.9635469123871716,0,0,3.2031362555196936,0,860,943.0
2011-09-29 11:43:12.675610,31.090478317051364,1.3929721960677421,0,0,2.2377623726666287,1,1087,860.0
2011-09-30 11:43:12.675609,12.778476037916379,5.855942933337737,0,0,0.8430113836838323,1,1086,1087.0
2011-10-01 11:43:12.675608,16.700366705779793,4.521018634784455,1,0,1.9225692672265597,1,1299,1086.0
2011-10-02 11:43:12.675607,15.987327460874354,1.0831897187988406,1,0,1.9945364132746621,1,1369,1299.0
2011-10-03 11:43:12.675606,38.35247772554622,4.664091469547555,0,0,2.071567641884822,1,1100,1369.0
2011-10-04 11:43:12.675604,33.294373042017064,5.366977312500164,0,0,0.6810690482744132,1,1154,1100.0
2011-10-05 11:43:12.675603,35.44272124659528,0.4120844615715316,0,0,1.3141379372020734,1,1080,1154.0
2011-10-06 11:43:12.675602,12.125482752079245,9.320297422008194,0,0,2.543174401789376,1,1026,1080.0
2011-10-07 11:43:12.675601,24.382006873376007,0.17585642224432693,0,0,3.067777731044516,1,1007,1026.0
2011-10-08 11:43:12.675600,12.798611039024195,1.513534944868938,1,0,1.0765112998308266,1,1425,1007.0
2011-10-09 11:43:12.675599,19.244200249171502,0.6293849024803647,1,0,1.7273926121138934,1,1385,1425.0
2011-10-10 11:43:12.675598,23.91108294373122,4.961949625939434,0,0,0.7695067840218592,1,1043,1385.0
2011-10-11 11:43:12.675596,30.962487708209892,7.377869422696823,0,0,1.6376683640362315,1,1014,1043.0
2011-10-12 11:43:12.675595,25.129592301969428,0.4138364729123025,0,0,3.0815297288023635,1,1100,1014.0
2011-10-13 11:43:12.675594,30.87476756492059,9.832404237868724,0,0,2.206334743868906,1,1150,1100.0
2011-10-14 11:43:12.675589,27.143022669747634,0.3231240422611751,0,0,2.7246088386233795,1,1064,1150.0
2011-10-15 11:43:12.675572,27.94984545060126,3.86695645487482,1,0,0.879309066709436,1,1373,1064.0
2011-10-16 11:43:12.675569,26.050729159568174,2.426829972509796,1,0,0.7363141258006392,1,1491,1373.0
2011-10-17 11:43:12.675563,28.622286962503292,3.114572202346332,0,0,2.701806665168458,1,1127,1491.0
2011-10-18 11:43:12.675547,20.665388655544884,0.693450950695562,0,0,3.0748282081068585,1,1058,1127.0
2011-10-19 11:43:12.675546,35.53010008494044,1.9185250014988642,0,0,3.2345863423942047,1,894,1058.0
2011-10-20 11:43:12.675545,27.912231605948104,3.672216115563652,0,0,1.258494347473744,1,1090,894.0
2011-10-21 11:43:12.675543,29.29115535740575,12.044760081903346,0,0,1.1523932620141344,1,1168,1090.0
2011-10-22 11:43:12.675542,36.63696401964003,1.778242674626912,1,0,0.5699292606579962,1,1448,1168.0
2011-10-23 11:43:12.675541,32.44627044554567,4.24258241321453,1,0,1.6291657351683737,1,1428,1448.0
2011-10-24 11:43:12.675540,25.93919314800173,12.816979194796021,0,0,1.8932367542492945,1,1022,1428.0
2011-10-25 11:43:12.675539,22.223927036301944,1.8033005236943256,0,0,2.1209882598737524,1,1089,1022.0
2011-10-26 11:43:12.675538,23.64323762891603,2.7060478901656015,0,0,1.907750058599738,1,1006,1089.0
2011-10-27 11:43:12.675537,39.37563392065211,3.996815351840924,0,0,3.1543050631672824,1,1009,1006.0
2011-10-28 11:43:12.675536,16.51037076872146,1.8563657546394456,0,0,1.4871068472582942,1,1066,1009.0
2011-10-29 11:43:12.675535,29.27043379932081,2.8313436852556224,1,0,2.2768360978010573,1,1367,1066.0
2011-10-30 11:43:12.675533,16.80566372486662,4.020578055734349,1,1,1.3473080024753914,1,1503,1367.0
2011-10-31 11:43:12.675532,27.553997945798216,17.896323538464255,0,0,2.4386312200236,1,1112,1503.0
2011-11-01 11:43:12.675531,28.02715817012531,2.593610948338997,0,0,0.6699636258606407,0,936,1112.0
2011-11-02 11:43:12.675530,20.747037449941633,1.0266069592010847,0,0,2.800685693005588,0,831,936.0
2011-11-03 11:43:12.675529,28.885501016232343,21.417998854230888,0,0,0.548288518377313,1,1124,831.0
2011-11-04 11:43:12.675528,26.42778083392312,13.837523296760047,0,0,1.1692941685859544,0,938,1124.0
2011-11-05 11:43:12.675527,28.4010842825486,3.0741673163725785,1,0,0.5468792290953448,1,1453,938.0
2011-11-06 11:43:12.675526,39.95607270748534,1.288113970097584,1,0,1.4761676661962446,0,1299,1453.0
2011-11-07 11:43:12.675525,18.520486285385765,6.132035732633497,0,0,1.5114745079480865,0,909,1299.0
2011-11-08 11:43:12.675524,19.078528123094163,7.44297185704367,0,0,1.5202911504072212,1,1072,909.0
2011-11-09 11:43:12.675523,41.5955128894687,4.2933911897783625,0,0,2.948829237128391,0,861,1072.0
2011-11-10 11:43:12.675521,17.80323913607668,2.3446090915175817,0,0,2.419557589360335,0,950,861.0
2011-11-11 11:43:12.675520,30.26426497963707,4.873186970858929,0,0,0.8906679360701661,0,957,950.0
2011-11-12 11:43:12.675519,28.55247791740776,0.07849209276266905,1,0,0.7824836931869474,1,1391,957.0
2011-11-13 11:43:12.675518,35.1419964389776,10.337698880614292,1,0,2.282409178753283,0,1213,1391.0
2011-11-14 11:43:12.675517,22.05876453870987,1.833042431445127,0,0,1.7585832076957861,0,950,1213.0
2011-11-15 11:43:12.675516,30.964754411934987,6.540412540527996,0,0,1.250603287264771,0,1023,950.0
2011-11-16 11:43:12.675515,19.137003034565698,0.5223952918482503,0,0,2.470068266851188,0,958,1023.0
2011-11-17 11:43:12.675514,21.04540086428824,17.365514337073353,0,0,2.5706923432184103,0,1000,958.0
2011-11-18 11:43:12.675513,36.5853652856008,30.010909345088084,0,0,2.997142826402096,0,907,1000.0
2011-11-19 11:43:12.675512,24.31795467250259,2.351730434399908,1,0,1.6811719585522682,1,1462,907.0
2011-11-20 11:43:12.675511,18.801348423955815,3.599848848110289,1,0,1.0271856087696687,0,1302,1462.0
2011-11-21 11:43:12.675509,39.956526910759024,4.986581289426787,0,0,1.2846565202139302,0,986,1302.0
2011-11-22 11:43:12.675508,19.20557745855958,3.707528689635632,0,0,0.5846256724495279,0,941,986.0
2011-11-23 11:43:12.675507,22.876860939186646,0.45488813017989294,0,0,2.337225282580105,1,1032,941.0
2011-11-24 11:43:12.675506,16.046914973860922,8.863848965754215,0,0,0.7310814307898768,0,1002,1032.0
2011-11-25 11:43:12.675505,12.605634344334861,2.2087875799457612,0,0,2.0000573403183575,0,880,1002.0
2011-11-26 11:43:12.675504,20.185350623593994,5.835470492323765,1,0,0.5579659233474149,0,1286,880.0
2011-11-27 11:43:12.675503,19.406424568518815,5.216957335635483,1,0,1.042931052535597,0,1375,1286.0
2011-11-28 11:43:12.675502,23.682063628338973,3.110466480215945,0,0,3.222539575523342,0,927,1375.0
2011-11-29 11:43:12.675501,34.323998091166075,2.8718894101610153,0,0,2.6532239973555583,0,906,927.0
2011-11-30 11:43:12.675500,16.851791059488207,0.11818613183330026,0,0,0.7458356860410149,0,902,906.0
2011-12-01 11:43:12.675499,38.61435148579114,4.409626509135402,0,0,1.9074361435267273,0,973,902.0
2011-12-02 11:43:12.675498,22.087210898952105,3.4066710404007328,0,0,2.1269933018884855,0,942,973.0
2011-12-03 11:43:12.675496,34.40146024247075,0.6183169004833479,1,0,2.4176840817688383,0,1239,942.0
2011-12-04 11:43:12.675495,17.554496244657035,2.5554404904498957,1,0,2.345721709767453,0,1197,1239.0
2011-12-05 11:43:12.675494,13.72070465097224,1.346907836689097,0,0,1.5264412982984856,0,826,1197.0
2011-12-06 11:43:12.675493,22.57492183808197,2.174073178333719,0,0,1.0348251806192499,0,946,826.0
2011-12-07 11:43:12.675492,25.640043853332887,10.088861501132017,0,0,1.304440275678498,1,1111,946.0
2011-12-08 11:43:12.675491,40.19833005766137,8.876910124319457,0,0,0.9709521415181154,0,959,1111.0
2011-12-09 11:43:12.675490,35.89517499438674,5.943128317561428,0,0,3.0263226922580766,1,981,959.0
2011-12-10 11:43:12.675489,32.61970280380282,12.300388212738689,1,0,1.0841348266702975,0,1372,981.0
2011-12-11 11:43:12.675488,17.543894778442674,1.1257363468900832,1,0,2.887459522230849,1,1353,1372.0
2011-12-12 11:43:12.675487,34.68880528345097,3.037627603840598,0,0,0.8817233491268918,0,962,1353.0
2011-12-13 11:43:12.675486,36.97916838048422,1.7736901619658711,0,0,2.429760050738631,0,885,962.0
2011-12-14 11:43:12.675484,22.258459278222944,3.2950187833918094,0,0,1.3005153417080688,0,923,885.0
2011-12-15 11:43:12.675483,12.312271309520488,1.0397503424920929,0,0,2.4276542566524233,1,1131,923.0
2011-12-16 11:43:12.675482,34.780818788880666,3.5883126763530915,0,0,0.8914393144195477,0,1004,1131.0
2011-12-17 11:43:12.675481,37.73217119475676,1.0848323013851364,1,0,2.8172516181771017,0,1177,1004.0
2011-12-18 11:43:12.675480,12.218881627240098,3.377847332690434,1,0,2.7482058308074593,1,1358,1177.0
2011-12-19 11:43:12.675479,41.03700873608515,0.5080818140476672,0,0,1.232433267252302,1,1124,1358.0
2011-12-20 11:43:12.675478,23.37029961699736,0.7153948291903777,0,0,2.889955560614276,1,935,1124.0
2011-12-21 11:43:12.675477,27.939867197866857,3.1411640396644946,0,0,2.2952250294158136,0,944,935.0
2011-12-22 11:43:12.675476,12.556641289214246,5.5686903864815145,0,0,2.407283902598235,0,871,944.0
2011-12-23 11:43:12.675475,30.05455156687436,2.116342876735754,0,0,1.9965481846606286,0,960,871.0
2011-12-24 11:43:12.675473,26.06213397551608,2.786538326671383,1,0,1.11808316121549,0,1235,960.0
2011-12-25 11:43:12.675472,23.505456935085785,1.2945201774165278,1,0,2.192635475340209,0,1145,1235.0
2011-12-26 11:43:12.675471,31.95606723096615,2.8769739168071338,0,0,2.190178415176369,1,1027,1145.0
2011-12-27 11:43:12.675470,23.07524918387756,0.8575902583252994,0,0,0.7946617275222285,0,972,1027.0
2011-12-28 11:43:12.675469,39.35209009637058,3.623216238377749,0,0,2.836306032934504,0,944,972.0
2011-12-29 11:43:12.675468,19.578945672823227,0.8870211859325658,0,0,1.635385554998792,0,942,944.0
2011-12-30 11:43:12.675467,13.28968737530103,1.7241713540864259,0,0,0.5845257163844848,0,986,942.0
2011-12-31 11:43:12.675466,17.48578490514915,6.946243522008565,1,0,2.8696854905205114,0,1280,986.0
2012-01-01 11:43:12.675465,37.800310917190494,3.54005354704939,1,0,2.560728100860594,0,1298,1280.0
2012-01-02 11:43:12.675464,19.91524521177248,6.828504434474162,0,0,2.618815282580347,0,908,1298.0
2012-01-03 11:43:12.675462,41.76876165698177,1.0600465206022798,0,0,1.779638634101068,0,915,908.0
2012-01-04 11:43:12.675461,30.76024511135476,1.2827407999174534,0,0,1.0373019158103203,1,1083,915.0
2012-01-05 11:43:12.675460,36.971524273408406,3.8227972709178415,0,0,1.383233253145998,0,1018,1083.0
2012-01-06 11:43:12.675459,30.292032766243903,1.630162806325279,0,0,0.892453284367464,0,982,1018.0
2012-01-07 11:43:12.675458,21.33408750708608,1.178091386575467,1,0,2.08910317332125,0,1314,982.0
2012-01-08 11:43:12.675457,32.18336739686601,3.1081194764828046,1,0,2.1037220161334087,0,1338,1314.0
2012-01-09 11:43:12.675456,37.54415368417722,8.25652581329463,0,0,2.042041209453014,0,1002,1338.0
2012-01-10 11:43:12.675455,35.65898367057698,4.795137099025977,0,0,1.0205224948695575,0,973,1002.0
2012-01-11 11:43:12.675454,40.52027713379289,14.560984378333504,0,0,2.8656191430891025,1,951,973.0
2012-01-12 11:43:12.675453,15.365308262042197,5.5717648278895835,0,0,3.2110809623884866,0,837,951.0
2012-01-13 11:43:12.675451,24.344266519894624,0.9439841061309052,0,0,1.9661744953015665,1,1009,837.0
2012-01-14 11:43:12.675450,16.38977982492257,2.3578896922915917,1,0,2.180011537852555,0,1309,1009.0
2012-01-15 11:43:12.675449,38.86128480614303,6.150725355492793,1,0,1.7264363708099575,0,1321,1309.0
2012-01-16 11:43:12.675448,21.091640204603006,3.2690613211294037,0,0,1.7541415827813833,0,942,1321.0
2012-01-17 11:43:12.675447,41.462661793349646,6.891456980247878,0,0,3.2401637096801417,1,1074,942.0
2012-01-18 11:43:12.675446,19.181224268645753,0.46946078314750367,0,0,1.5471443957357986,0,1049,1074.0
2012-01-19 11:43:12.675445,32.683178356979504,6.306904409920479,0,0,1.561740220795306,0,982,1049.0
2012-01-20 11:43:12.675444,23.638292879016863,17.5735129333316,0,0,0.7846307878674371,0,985,982.0
2012-01-21 11:43:12.675443,32.169989901188494,0.9677230655026423,1,0,2.5843416666880876,0,1202,985.0
2012-01-22 11:43:12.675442,25.853061407390214,7.8496899626231444,1,0,0.8829798656147398,0,1377,1202.0
2012-01-23 11:43:12.675440,14.064494207898111,6.215425394793987,0,0,2.181682284252166,0,1072,1377.0
2012-01-24 11:43:12.675439,32.83723848695829,1.442517202982607,0,0,1.490109025601635,0,959,1072.0
2012-01-25 11:43:12.675438,34.15156908560408,1.4151377935852114,0,0,2.790123637422948,0,903,959.0
2012-01-26 11:43:12.675437,20.83669294762377,15.371913823429505,0,0,3.163996680367578,1,1032,903.0
2012-01-27 11:43:12.675436,21.393077863405537,6.612415534857966,0,0,2.8802984896785566,0,899,1032.0
2012-01-28 11:43:12.675435,29.707268142878945,1.8825438234652727,1,0,2.149900199224465,1,1394,899.0
2012-01-29 11:43:12.675434,34.748595312035214,3.4530060387207784,1,0,2.7465023058965805,0,1253,1394.0
2012-01-30 11:43:12.675433,26.253880715388675,0.21949284998894364,0,0,1.9839520177923302,0,989,1253.0
2012-01-31 11:43:12.675431,13.473921011115397,5.510235014484872,0,0,3.0147952670438776,0,861,989.0
2012-02-01 11:43:12.675430,18.15507086768094,10.78839497895577,0,0,1.1323338395741196,0,950,861.0
2012-02-02 11:43:12.675429,29.581642706473186,0.06792542478420577,0,0,0.605940478255595,1,1143,950.0
2012-02-03 11:43:12.675428,30.248744799758395,2.800261519931191,0,0,1.3107599602054745,0,984,1143.0
2012-02-04 11:43:12.675427,25.522482318821364,9.61859382155651,1,0,0.874837606565494,0,1329,984.0
2012-02-05 11:43:12.675426,30.38819434321467,4.505415808512859,1,1,2.49543303799305,0,1277,1329.0
2012-02-06 11:43:12.675425,20.71892728707695,8.931901146232647,0,0,2.320287110533324,0,968,1277.0
2012-02-07 11:43:12.675424,29.42508615239105,0.966330866318286,0,1,2.1089661469251717,1,1107,968.0
2012-02-08 11:43:12.675423,18.157947401580216,4.425149262853999,0,0,3.174193118130702,0,945,1107.0
2012-02-09 11:43:12.675422,26.248197836755327,6.326516184263191,0,0,1.4287517428852192,0,901,945.0
2012-02-10 11:43:12.675421,14.979715073738365,15.388734281370677,0,0,0.9074680889364972,0,1069,901.0
2012-02-11 11:43:12.675419,15.519948532625172,0.45272407707915163,1,0,2.805366415946214,0,1307,1069.0
